year,product_hs,product,partner_code,partner_name,tons,value_usd
2008,252321,portland_white,196,196,8560.5,907635
2008,252321,portland_white,208,208,1.6,217
2008,252321,portland_white,76,76,16399.2,2090406
2008,252321,portland_white,430,430,24679.5,1929728
2008,252321,portland_white,694,694,81.0,9511
2008,252321,portland_white,566,566,243.0,33807
2008,252321,portland_white,417,417,40.0,4960
2008,252321,portland_white,276,276,14043.196,1247062
2008,252321,portland_white,826,UK,6.75,1908
2008,252321,portland_white,643,643,47820.79,4984945
2008,252321,portland_white,710,710,5274.0,615016
2008,252321,portland_white,376,Israel,145989.0,12985359
2008,252321,portland_white,56,56,2.84,525
2008,252321,portland_white,480,480,135.0,15739
2008,252321,portland_white,795,795,7585.209,1008798
2008,252321,portland_white,268,268,2666.092,473094
2008,252321,portland_white,288,Ghana,15.0,1050
2008,252321,portland_white,372,372,2457.6,273611
2008,252321,portland_white,784,784,20.58,8557
2008,252321,portland_white,422,422,28.764,7422
2008,252321,portland_white,70,70,408.0,53380
2008,252321,portland_white,32,32,25.0,3345
2008,252321,portland_white,642,Romania,4062.0,435860
2008,252321,portland_white,760,Syria,225084.5,18209305
2008,252321,portland_white,368,368,83603.9,7868421
2008,252321,portland_white,528,528,36195.53,3226847
2008,252321,portland_white,246,246,300.0,34593
2008,252321,portland_white,324,Guinea,27.0,3405
2008,252321,portland_white,724,Spain,115360.0,10364231
2008,252321,portland_white,498,498,483.6,59396
2008,252321,portland_white,804,804,9061.2,984051
2008,252321,portland_white,899,899,18.925,6049
2008,252321,portland_white,842,USA,118430.0,7364973
2008,252321,portland_white,736,736,8.0,799
2008,252321,portland_white,838,838,165328.805,16926968
2008,252321,portland_white,251,251,20506.73,2089916
2009,252321,portland_white,251,251,7150.0,674666
2009,252321,portland_white,842,USA,74000.0,4662000
2009,252321,portland_white,736,736,8235.0,745440
2009,252321,portland_white,268,268,3753.668,484631
2009,252321,portland_white,470,470,963.7,112013
2009,252321,portland_white,724,Spain,82630.0,6879608
2009,252321,portland_white,108,108,540.0,32400
2009,252321,portland_white,380,380,40190.2,3679811
2009,252321,portland_white,398,398,1911.25,300294
2009,252321,portland_white,270,Gambia,10027.5,996967
2009,252321,portland_white,804,804,9209.3,1045636
2009,252321,portland_white,300,300,701.5,80913
2009,252321,portland_white,818,Egypt,3000.0,191700
2009,252321,portland_white,196,196,4484.0,377674
2009,252321,portland_white,440,440,204.6,24664
2009,252321,portland_white,434,Libya,8469.25,491599
2009,252321,portland_white,430,430,108.0,12933
2009,252321,portland_white,480,480,81.0,10896
2009,252321,portland_white,795,795,3133.015,239425
2009,252321,portland_white,246,246,699.2,83184
2009,252321,portland_white,233,233,460.0,61728
2009,252321,portland_white,112,112,193.3,29938
2009,252321,portland_white,262,262,6050.74,399517
2009,252321,portland_white,180,180,251.55,25155
2009,252321,portland_white,498,498,281.25,37698
2009,252321,portland_white,643,643,16126.0,1631608
2009,252321,portland_white,807,807,199.98,37929
2009,252321,portland_white,70,70,212.4,29343
2009,252321,portland_white,231,231,2001.0,120060
2009,252321,portland_white,208,208,196.0,23780
2009,252321,portland_white,682,682,13500.0,1246953
2009,252321,portland_white,528,528,38800.0,3199042
2009,252321,portland_white,694,694,108.0,13879
2009,252321,portland_white,826,UK,72.4,33020
2009,252321,portland_white,566,566,108.0,14613
2009,252321,portland_white,56,56,1.5,199
2009,252321,portland_white,276,276,4280.0,362025
2009,252321,portland_white,100,100,16931.0,1294302
2009,252321,portland_white,752,752,2016.0,269272
2009,252321,portland_white,364,364,211.0,16364
2009,252321,portland_white,428,428,81.0,9697
2009,252321,portland_white,499,499,24.0,3162
2009,252321,portland_white,368,368,94136.63,8523803
2009,252321,portland_white,8,Albania,4.05,1344
2009,252321,portland_white,760,Syria,208003.1,15497306
2009,252321,portland_white,372,372,1331.2,146980
2009,252321,portland_white,31,31,40536.275,2683910
2009,252321,portland_white,688,688,72.0,8863
2009,252321,portland_white,76,76,36065.3,4664232
2009,252321,portland_white,376,Israel,138986.5,13556959
2009,252321,portland_white,170,Colombia,27.0,3910
2009,252321,portland_white,860,860,167.08,35043
2009,252321,portland_white,710,710,1404.0,179604
2009,252321,portland_white,899,899,42.5,3133
2009,252321,portland_white,838,838,141919.972,14180548
2010,252321,portland_white,233,233,584.8,68678
2010,252321,portland_white,499,499,96.0,11025
2010,252321,portland_white,428,428,180.8,21749
2010,252321,portland_white,76,76,46133.2,5427874
2010,252321,portland_white,372,372,1433.6,146864
2010,252321,portland_white,470,470,1264.7,131026
2010,252321,portland_white,887,887,135.0,14149
2010,252321,portland_white,246,246,1058.0,114815
2010,252321,portland_white,566,566,54.0,7471
2010,252321,portland_white,634,634,7.02,2090
2010,252321,portland_white,440,440,108.4,10465
2010,252321,portland_white,112,112,126.65,16318
2010,252321,portland_white,710,710,3346.5,354842
2010,252321,portland_white,208,208,1917.0,201497
2010,252321,portland_white,752,752,4345.0,496936
2010,252321,portland_white,736,736,1546.0,148452
2010,252321,portland_white,504,Morocco,0.8,100
2010,252321,portland_white,498,498,270.5,36504
2010,252321,portland_white,40,40,0.6,107
2010,252321,portland_white,70,70,192.0,21867
2010,252321,portland_white,400,400,0.6,112
2010,252321,portland_white,12,Algeria,3.95,1399
2010,252321,portland_white,784,784,5.76,1546
2010,252321,portland_white,724,Spain,50820.0,3660593
2010,252321,portland_white,842,USA,21000.0,1323000
2010,252321,portland_white,56,56,0.6,219
2010,252321,portland_white,804,804,8916.1,995099
2010,252321,portland_white,682,682,15039.0,1275933
2010,252321,portland_white,860,860,202.52,48854
2010,252321,portland_white,528,528,32650.0,2834091
2010,252321,portland_white,807,807,48.0,5005
2010,252321,portland_white,376,Israel,159507.315,16182734
2010,252321,portland_white,434,Libya,5509.552,376692
2010,252321,portland_white,398,398,835.2,119596
2010,252321,portland_white,818,Egypt,9951.0,647915
2010,252321,portland_white,760,Syria,193306.0,16355595
2010,252321,portland_white,251,251,13205.59,1266734
2010,252321,portland_white,300,300,1028.0,117289
2010,252321,portland_white,380,380,59090.22,5215976
2010,252321,portland_white,643,643,30614.95,3401424
2010,252321,portland_white,642,Romania,2250.951,225433
2010,252321,portland_white,795,795,1230.774,180355
2010,252321,portland_white,268,268,2998.93,441158
2010,252321,portland_white,364,364,320.0,45323
2010,252321,portland_white,838,838,165049.225,16201236
2010,252321,portland_white,31,31,49463.801,3148278
2010,252321,portland_white,196,196,1464.335,143369
2010,252321,portland_white,368,368,142485.712,13341511
2010,252321,portland_white,276,276,4534.0,367395
2010,252321,portland_white,270,Gambia,56.0,6720
2010,252321,portland_white,694,694,333.0,38371
2010,252321,portland_white,108,108,1542.0,92974
2010,252321,portland_white,430,430,418.0,47660
2010,252321,portland_white,226,226,52508.0,3025253
2010,252321,portland_white,324,Guinea,14029.0,927107
2010,252321,portland_white,180,180,7251.0,478566
2010,252321,portland_white,262,262,270.0,17820
2010,252321,portland_white,508,508,28.0,2703
2010,252321,portland_white,480,480,54.0,6806
2010,252321,portland_white,178,178,1444.5,79173
2010,252321,portland_white,32,32,81.0,8796
2011,252321,portland_white,372,372,1382.4,149689
2011,252321,portland_white,499,499,48.0,6465
2011,252321,portland_white,233,233,583.2,71491
2011,252321,portland_white,470,470,1819.8,183001
2011,252321,portland_white,76,76,77085.8,8860248
2011,252321,portland_white,686,Senegal,0.37,120
2011,252321,portland_white,428,428,112.8,16384
2011,252321,portland_white,246,246,969.2,110593
2011,252321,portland_white,231,231,16.0,2875
2011,252321,portland_white,112,112,126.65,19884
2011,252321,portland_white,566,566,243.0,37071
2011,252321,portland_white,710,710,1323.0,135405
2011,252321,portland_white,208,208,1944.0,209858
2011,252321,portland_white,752,752,1.197,470
2011,252321,portland_white,498,498,356.65,61787
2011,252321,portland_white,12,Algeria,47.704,10133
2011,252321,portland_white,422,422,21.76,2064
2011,252321,portland_white,724,Spain,66066.0,5069892
2011,252321,portland_white,8,Albania,6.0,1038
2011,252321,portland_white,56,56,2242.18,214235
2011,252321,portland_white,842,USA,711.64,72869
2011,252321,portland_white,682,682,9450.0,857109
2011,252321,portland_white,860,860,362.25,94031
2011,252321,portland_white,804,804,4393.25,517070
2011,252321,portland_white,528,528,34950.0,3251614
2011,252321,portland_white,807,807,62.421,6913
2011,252321,portland_white,760,Syria,81971.5,8477974
2011,252321,portland_white,376,Israel,166316.25,16940480
2011,252321,portland_white,398,398,335.2,85270
2011,252321,portland_white,826,UK,4.146,869
2011,252321,portland_white,251,251,12550.0,1246494
2011,252321,portland_white,300,300,1958.7,239361
2011,252321,portland_white,380,380,78063.6,6966305
2011,252321,portland_white,643,643,44435.2,4373487
2011,252321,portland_white,795,795,559.67,113647
2011,252321,portland_white,642,Romania,3350.4,339151
2011,252321,portland_white,332,Haiti,131.2,15018
2011,252321,portland_white,388,388,53.714,6474
2011,252321,portland_white,454,454,5.0,698
2011,252321,portland_white,430,430,530.0,61870
2011,252321,portland_white,270,Gambia,56.0,6440
2011,252321,portland_white,694,694,223.0,25496
2011,252321,portland_white,108,108,27.0,3429
2011,252321,portland_white,324,Guinea,112.0,13994
2011,252321,portland_white,858,858,108.0,14156
2011,252321,portland_white,604,Peru,54.0,6804
2011,252321,portland_white,480,480,81.0,10941
2011,252321,portland_white,32,32,324.0,36096
2011,252321,portland_white,226,226,4262.75,302126
2011,252321,portland_white,268,268,5043.6,749301
2011,252321,portland_white,364,364,263.61,33307
2011,252321,portland_white,838,838,162197.132,16573414
2011,252321,portland_white,196,196,6274.56,431406
2011,252321,portland_white,276,276,1.2,122
2011,252321,portland_white,368,368,138449.074,13571003
2011,252321,portland_white,31,31,3647.26,566600
2012,252321,portland_white,92,92,2502.0,157626
2012,252321,portland_white,332,Haiti,76.547,8566
2012,252321,portland_white,694,694,560.0,64400
2012,252321,portland_white,270,Gambia,56.0,6440
2012,252321,portland_white,324,Guinea,140.0,16259
2012,252321,portland_white,32,32,270.0,30300
2012,252321,portland_white,554,554,4.0,400
2012,252321,portland_white,178,178,1480.35,222734
2012,252321,portland_white,800,800,49.8,23500
2012,252321,portland_white,480,480,108.0,14684
2012,252321,portland_white,430,430,588.0,67620
2012,252321,portland_white,180,180,49.8,33750
2012,252321,portland_white,858,858,264.4,33626
2012,252321,portland_white,372,372,959.6,113078
2012,252321,portland_white,226,226,4000.5,268034
2012,252321,portland_white,144,SriLanka,27.0,3443
2012,252321,portland_white,862,862,1.6,592
2012,252321,portland_white,384,CotedIvoire,2.9,880
2012,252321,portland_white,170,Colombia,81.0,9072
2012,252321,portland_white,704,704,324.0,36936
2012,252321,portland_white,499,499,72.0,8645
2012,252321,portland_white,470,470,951.2,102815
2012,252321,portland_white,512,Oman,25.0,10120
2012,252321,portland_white,76,76,62676.2,7145290
2012,252321,portland_white,233,233,579.2,70529
2012,252321,portland_white,428,428,38.6,8938
2012,252321,portland_white,246,246,1159.6,126122
2012,252321,portland_white,231,231,19.5,3900
2012,252321,portland_white,729,729,105.0,64826
2012,252321,portland_white,566,566,93228.0,4617180
2012,252321,portland_white,710,710,1782.0,185733
2012,252321,portland_white,208,208,4185.0,439488
2012,252321,portland_white,762,762,2.5,1325
2012,252321,portland_white,528,528,27434.2,2336144
2012,252321,portland_white,804,804,16483.8,1990647
2012,252321,portland_white,376,Israel,159574.85,16285977
2012,252321,portland_white,300,300,699.9,79535
2012,252321,portland_white,826,UK,1595.8,196779
2012,252321,portland_white,688,688,500.0,45419
2012,252321,portland_white,818,Egypt,0.104,116
2012,252321,portland_white,251,251,6400.0,593595
2012,252321,portland_white,380,380,60502.4,4861444
2012,252321,portland_white,642,Romania,3448.0,377761
2012,252321,portland_white,643,643,83998.3,6703341
2012,252321,portland_white,795,795,234.255,48007
2012,252321,portland_white,838,838,152512.236,15479722
2012,252321,portland_white,364,364,527.43,65520
2012,252321,portland_white,196,196,6602.42,545652
2012,252321,portland_white,268,268,4280.41,658289
2012,252321,portland_white,368,368,160889.865,16919644
2012,252321,portland_white,31,31,2819.645,487236
2012,252321,portland_white,417,417,2.0,1080
2012,252321,portland_white,760,Syria,24061.15,2954232
2012,252321,portland_white,12,Algeria,59.5,16901
2012,252321,portland_white,616,616,56.0,6328
2012,252321,portland_white,724,Spain,60620.0,4312302
2012,252321,portland_white,56,56,2565.0,270483
2012,252321,portland_white,784,784,19.5,2711
2012,252321,portland_white,860,860,213.35,60673
2012,252321,portland_white,422,422,0.71,410
2012,252321,portland_white,8,Albania,2601.0,224121
2012,252321,portland_white,842,USA,10552.08,1037883
2012,252321,portland_white,682,682,6750.0,571445
2013,252321,portland_white,231,231,73.5,17308
2013,252321,portland_white,804,804,33344.7,4028112
2013,252321,portland_white,710,710,1836.0,195480
2013,252321,portland_white,332,Haiti,832.841,97561
2013,252321,portland_white,784,784,1000.5,83042
2013,252321,portland_white,434,Libya,117950.0,8076774
2013,252321,portland_white,604,Peru,3551.0,419928
2013,252321,portland_white,270,Gambia,56.0,6440
2013,252321,portland_white,32,32,2835.0,314113
2013,252321,portland_white,144,SriLanka,27.0,3443
2013,252321,portland_white,760,Syria,24068.4,2358455
2013,252321,portland_white,12,Algeria,199.496,27200
2013,252321,portland_white,204,Benin,1.6,184
2013,252321,portland_white,440,440,385.745,44326
2013,252321,portland_white,729,729,13.893,1592
2013,252321,portland_white,480,480,89.793,11496
2013,252321,portland_white,834,834,270.0,32670
2013,252321,portland_white,499,499,48.0,5861
2013,252321,portland_white,858,858,358.4,43674
2013,252321,portland_white,498,498,268.8,34316
2013,252321,portland_white,4,4,2.234,255
2013,252321,portland_white,170,Colombia,1215.0,141949
2013,252321,portland_white,276,276,1.4,1533
2013,252321,portland_white,682,682,49404.4,4828569
2013,252321,portland_white,566,566,316.061,59511
2013,252321,portland_white,724,Spain,53410.0,4164104
2013,252321,portland_white,372,372,1153.4,140279
2013,252321,portland_white,398,398,770.501,75619
2013,252321,portland_white,262,262,49.0,9944
2013,252321,portland_white,364,364,605.734,62579
2013,252321,portland_white,112,112,6020.0,731884
2013,252321,portland_white,196,196,19408.07,1382383
2013,252321,portland_white,428,428,232.45,30024
2013,252321,portland_white,688,688,6576.55,646412
2013,252321,portland_white,634,634,35.482,3536
2013,252321,portland_white,100,100,5103.74,573552
2013,252321,portland_white,686,Senegal,418.542,46052
2013,252321,portland_white,288,Ghana,55.0,6600
2013,252321,portland_white,56,56,1215.0,106394
2013,252321,portland_white,887,887,108.0,12420
2013,252321,portland_white,300,300,1074.4,130268
2013,252321,portland_white,68,68,63.181,8100
2013,252321,portland_white,208,208,3996.0,450907
2013,252321,portland_white,642,Romania,11909.98,1250778
2013,252321,portland_white,380,380,54323.0,4371665
2013,252321,portland_white,417,417,382.5,37485
2013,252321,portland_white,268,268,5508.3,660036
2013,252321,portland_white,862,862,1581.19,158308
2013,252321,portland_white,246,246,537.2,69023
2013,252321,portland_white,762,762,132.982,19598
2013,252321,portland_white,376,Israel,152902.6,13353193
2013,252321,portland_white,504,Morocco,30247.18,2806710
2013,252321,portland_white,324,Guinea,364.0,40180
2013,252321,portland_white,616,616,392.0,37688
2013,252321,portland_white,76,76,63942.4,7250372
2013,252321,portland_white,31,31,4030.8,494293
2013,252321,portland_white,470,470,1168.88,129546
2013,252321,portland_white,826,UK,13079.58,1541587
2013,252321,portland_white,266,266,4039.65,268952
2013,252321,portland_white,233,233,658.823,85821
2013,252321,portland_white,795,795,338.004,38338
2013,252321,portland_white,694,694,420.0,48300
2013,252321,portland_white,388,388,136.0,15863
2013,252321,portland_white,643,643,74568.9,7913393
2013,252321,portland_white,780,780,326.4,39168
2013,252321,portland_white,368,368,150027.0,15275464
2013,252321,portland_white,8,Albania,24710.93,2369340
2013,252321,portland_white,528,528,25204.8,2208976
2013,252321,portland_white,328,328,190.4,22848
2013,252321,portland_white,430,430,504.0,57960
2013,252321,portland_white,842,USA,27124.0,2744456
2013,252321,portland_white,251,251,9575.0,936223
2014,252321,portland_white,434,Libya,96918.9,6893553
2014,252321,portland_white,231,231,35.0,4275
2014,252321,portland_white,780,780,326.4,39168
2014,252321,portland_white,422,422,28.812,3270
2014,252321,portland_white,388,388,190.4,22464
2014,252321,portland_white,76,76,61704.2,6991217
2014,252321,portland_white,616,616,420.0,38640
2014,252321,portland_white,218,218,55.1,7163
2014,252321,portland_white,24,24,27.0,3375
2014,252321,portland_white,276,276,30.534,3446
2014,252321,portland_white,246,246,537.2,63463
2014,252321,portland_white,862,862,806.4,87772
2014,252321,portland_white,834,834,540.0,65390
2014,252321,portland_white,682,682,29232.7,2996771
2014,252321,portland_white,208,208,4860.0,541901
2014,252321,portland_white,398,398,1.5,510
2014,252321,portland_white,795,795,154.549,19491
2014,252321,portland_white,804,804,34960.6,4264557
2014,252321,portland_white,178,178,5.0,1150
2014,252321,portland_white,56,56,2835.0,254796
2014,252321,portland_white,784,784,683.25,72981
2014,252321,portland_white,8,Albania,20865.124,2065674
2014,252321,portland_white,204,Benin,48.0,7888
2014,252321,portland_white,504,Morocco,31881.2,3039996
2014,252321,portland_white,498,498,328.0,39688
2014,252321,portland_white,643,643,86966.46,9615186
2014,252321,portland_white,100,100,7018.0,799234
2014,252321,portland_white,887,887,135.0,15795
2014,252321,portland_white,710,710,2079.0,221724
2014,252321,portland_white,470,470,896.9,98931
2014,252321,portland_white,428,428,114.2,18582
2014,252321,portland_white,372,372,1588.3,193759
2014,252321,portland_white,180,180,46.8,9126
2014,252321,portland_white,270,Gambia,112.0,12880
2014,252321,portland_white,604,Peru,4563.0,510481
2014,252321,portland_white,170,Colombia,3672.85,462962
2014,252321,portland_white,694,694,560.0,64400
2014,252321,portland_white,68,68,81.1,11955
2014,252321,portland_white,364,364,506.641,70419
2014,252321,portland_white,686,Senegal,168.0,18855
2014,252321,portland_white,40,40,2.969,337
2014,252321,portland_white,112,112,8590.1,992621
2014,252321,portland_white,800,800,10.0,4592
2014,252321,portland_white,430,430,868.0,99820
2014,252321,portland_white,376,Israel,152073.6,13470534
2014,252321,portland_white,634,634,20.8,2250
2014,252321,portland_white,807,807,5299.5,523991
2014,252321,portland_white,31,31,2893.38,407402
2014,252321,portland_white,566,566,135.111,17231
2014,252321,portland_white,729,729,5.0,983
2014,252321,portland_white,642,Romania,13894.6,1509500
2014,252321,portland_white,762,762,334.411,40770
2014,252321,portland_white,818,Egypt,9456.5,688060
2014,252321,portland_white,288,Ghana,208.5,39984
2014,252321,portland_white,368,368,68032.7,7022846
2014,252321,portland_white,152,152,54.0,7365
2014,252321,portland_white,32,32,5514.6,652855
2014,252321,portland_white,480,480,116.851,16677
2014,252321,portland_white,440,440,81.6,9517
2014,252321,portland_white,384,CotedIvoire,27.2,2942
2014,252321,portland_white,478,Mauritania,3001.0,225446
2014,252321,portland_white,860,860,421.789,50919
2014,252321,portland_white,300,300,2875.4,247005
2014,252321,portland_white,196,196,7094.0,721399
2014,252321,portland_white,508,508,7.5,1410
2014,252321,portland_white,724,Spain,43080.0,3397519
2014,252321,portland_white,454,454,7.603,1962
2014,252321,portland_white,499,499,72.0,8971
2014,252321,portland_white,380,380,66644.04,5575463
2014,252321,portland_white,233,233,665.265,92387
2014,252321,portland_white,826,UK,17019.6,2112917
2014,252321,portland_white,528,528,27148.304,2409126
2014,252321,portland_white,268,268,4278.21,686266
2014,252321,portland_white,262,262,0.725,160
2014,252321,portland_white,52,52,108.076,12647
2014,252321,portland_white,84,84,27.2,3003
2014,252321,portland_white,332,Haiti,816.0,90576
2014,252321,portland_white,688,688,12005.896,1202671
2014,252321,portland_white,144,SriLanka,54.0,7601
2014,252321,portland_white,760,Syria,34410.0,3005122
2014,252321,portland_white,842,USA,52030.5,5224694
2014,252321,portland_white,579,579,10.0,1898
2014,252321,portland_white,699,699,0.5,288
2015,252321,portland_white,682,682,24528.0,2382948
2015,252321,portland_white,834,834,540.0,64260
2015,252321,portland_white,233,233,780.2,87044
2015,252321,portland_white,804,804,21086.75,2543506
2015,252321,portland_white,268,268,5506.0,554925
2015,252321,portland_white,780,780,217.6,26112
2015,252321,portland_white,56,56,3483.0,261875
2015,252321,portland_white,231,231,99.0,11495
2015,252321,portland_white,729,729,5.0,1284
2015,252321,portland_white,76,76,52049.1,5848734
2015,252321,portland_white,480,480,214.4,33776
2015,252321,portland_white,372,372,1865.0,214888
2015,252321,portland_white,84,84,27.2,3003
2015,252321,portland_white,417,417,1.205,450
2015,252321,portland_white,430,430,672.0,74200
2015,252321,portland_white,528,528,29195.8,2154149
2015,252321,portland_white,604,Peru,6048.0,701766
2015,252321,portland_white,178,178,105.7,11838
2015,252321,portland_white,40,40,24.381,1519
2015,252321,portland_white,504,Morocco,32433.6,2722226
2015,252321,portland_white,686,Senegal,336.0,38880
2015,252321,portland_white,96,96,71.6,8076
2015,252321,portland_white,454,454,3.625,660
2015,252321,portland_white,208,208,5238.0,461163
2015,252321,portland_white,364,364,421.0,73390
2015,252321,portland_white,8,Albania,22241.0,2028990
2015,252321,portland_white,44,44,80.514,8966
2015,252321,portland_white,508,508,1.05,523
2015,252321,portland_white,440,440,215.975,23248
2015,252321,portland_white,214,DominicanRep,27.2,3501
2015,252321,portland_white,144,SriLanka,54.0,7568
2015,252321,portland_white,762,762,664.97,93624
2015,252321,portland_white,368,368,74017.55,7680866
2015,252321,portland_white,710,710,2106.0,223992
2015,252321,portland_white,120,Cameroon,6.4,2717
2015,252321,portland_white,643,643,75399.4,7920914
2015,252321,portland_white,170,Colombia,6262.35,820444
2015,252321,portland_white,800,800,68.0,23114
2015,252321,portland_white,376,Israel,190053.0,17078084
2015,252321,portland_white,566,566,259.912,28845
2015,252321,portland_white,398,398,2.5,549
2015,252321,portland_white,499,499,72.0,7400
2015,252321,portland_white,818,Egypt,250.5,25551
2015,252321,portland_white,795,795,114.913,15127
2015,252321,portland_white,246,246,835.6,79813
2015,252321,portland_white,860,860,748.5,86944
2015,252321,portland_white,196,196,6292.5,533554
2015,252321,portland_white,807,807,2199.0,213333
2015,252321,portland_white,332,Haiti,1304.0,143232
2015,252321,portland_white,858,858,256.0,29074
2015,252321,portland_white,694,694,392.0,43820
2015,252321,portland_white,380,380,58561.184,3827811
2015,252321,portland_white,32,32,4062.0,508696
2015,252321,portland_white,826,UK,21012.18,2408506
2015,252321,portland_white,112,112,4825.95,555709
2015,252321,portland_white,724,Spain,66702.0,4118939
2015,252321,portland_white,270,Gambia,28.0,3080
2015,252321,portland_white,100,100,8161.45,780164
2015,252321,portland_white,428,428,779.45,92142
2015,252321,portland_white,478,Mauritania,3840.0,276390
2015,252321,portland_white,156,156,1.323,150
2015,252321,portland_white,400,400,1314.0,128132
2015,252321,portland_white,300,300,1257.5,132762
2015,252321,portland_white,688,688,9460.1,863324
2015,252321,portland_white,31,31,2909.14,420718
2015,252321,portland_white,470,470,1196.0,118296
2015,252321,portland_white,388,388,54.4,6528
2015,252321,portland_white,616,616,56.0,5285
2015,252321,portland_white,276,276,25.6,2648
2015,252321,portland_white,760,Syria,32983.2,3221653
2015,252321,portland_white,642,Romania,12861.5,1136768
2015,252321,portland_white,434,Libya,119728.4,6985310
2015,252321,portland_white,842,USA,80722.1,8060852
2015,252321,portland_white,251,251,5.821,660
2016,252321,portland_white,466,466,29.574,3250
2016,252321,portland_white,566,566,389.7,43723
2016,252321,portland_white,604,Peru,5392.2,612268
2016,252321,portland_white,508,508,28.0,2660
2016,252321,portland_white,70,70,2.75,330
2016,252321,portland_white,528,528,26220.4,1965838
2016,252321,portland_white,480,480,160.4,27210
2016,252321,portland_white,364,364,91.5,14125
2016,252321,portland_white,410,410,25.6,2580
2016,252321,portland_white,400,400,1719.9,174998
2016,252321,portland_white,724,Spain,56056.5,3536101
2016,252321,portland_white,76,76,23908.1,2624008
2016,252321,portland_white,404,404,135.0,14762
2016,252321,portland_white,300,300,1909.55,199901
2016,252321,portland_white,887,887,1362.0,118974
2016,252321,portland_white,710,710,1971.0,210276
2016,252321,portland_white,430,430,700.0,73500
2016,252321,portland_white,388,388,136.0,16124
2016,252321,portland_white,760,Syria,25524.1,2332510
2016,252321,portland_white,152,152,188.0,23269
2016,252321,portland_white,688,688,7967.0,758620
2016,252321,portland_white,376,Israel,215605.0,20034906
2016,252321,portland_white,8,Albania,20914.5,1952451
2016,252321,portland_white,268,268,3978.5,409080
2016,252321,portland_white,233,233,1299.3,146583
2016,252321,portland_white,218,218,27.0,2970
2016,252321,portland_white,842,USA,141560.0,13825218
2016,252321,portland_white,196,196,8413.5,599600
2016,252321,portland_white,834,834,108.0,11880
2016,252321,portland_white,531,531,27.2,3167
2016,252321,portland_white,428,428,208.4,25325
2016,252321,portland_white,422,422,5.0,1400
2016,252321,portland_white,384,CotedIvoire,23205.2,1089475
2016,252321,portland_white,860,860,361.5,51609
2016,252321,portland_white,372,372,2113.7,244172
2016,252321,portland_white,434,Libya,25.71,2663
2016,252321,portland_white,591,591,401.0,41369
2016,252321,portland_white,44,44,106.4,13460
2016,252321,portland_white,440,440,108.8,11189
2016,252321,portland_white,32,32,6747.0,890015
2016,252321,portland_white,470,470,843.2,84116
2016,252321,portland_white,178,178,318.5,31209
2016,252321,portland_white,340,340,399.0,43092
2016,252321,portland_white,100,100,6600.4,630270
2016,252321,portland_white,504,Morocco,33045.3,2991860
2016,252321,portland_white,231,231,111.0,15894
2016,252321,portland_white,533,533,297.0,34452
2016,252321,portland_white,499,499,72.0,7836
2016,252321,portland_white,862,862,148.8,15773
2016,252321,portland_white,144,SriLanka,27.0,3910
2016,252321,portland_white,324,Guinea,538.591,58577
2016,252321,portland_white,214,DominicanRep,827.6,95451
2016,252321,portland_white,478,Mauritania,324.0,21060
2016,252321,portland_white,643,643,64009.1,6165619
2016,252321,portland_white,56,56,3672.0,275738
2016,252321,portland_white,208,208,5789.0,606231
2016,252321,portland_white,800,800,70.0,18223
2016,252321,portland_white,694,694,532.0,55860
2016,252321,portland_white,858,858,489.6,59653
2016,252321,portland_white,780,780,730.2,81608
2016,252321,portland_white,398,398,0.05,100
2016,252321,portland_white,246,246,861.2,87916
2016,252321,portland_white,368,368,74229.5,6607323
2016,252321,portland_white,642,Romania,23320.5,1895025
2016,252321,portland_white,170,Colombia,3482.55,469788
2016,252321,portland_white,328,328,27.2,3046
2016,252321,portland_white,686,Senegal,196.0,20544
2016,252321,portland_white,31,31,1529.432,209664
2016,252321,portland_white,36,36,1.491,144
2016,252321,portland_white,795,795,148.7,24049
2016,252321,portland_white,112,112,5372.8,682973
2016,252321,portland_white,332,Haiti,896.0,95358
2016,252321,portland_white,762,762,16.854,2485
2016,252321,portland_white,784,784,159.073,17481
2016,252321,portland_white,380,380,87676.0,6172820
2016,252321,portland_white,804,804,31108.75,3545862
2016,252321,portland_white,52,52,53.676,6442
2016,252321,portland_white,417,417,20.0,2736
2016,252321,portland_white,826,UK,18217.1,1849416
2016,252321,portland_white,276,276,25.08,2302
2016,252321,portland_white,682,682,30474.0,3065853
2017,252321,portland_white,591,591,27.2,2909
2017,252321,portland_white,688,688,3526.4,330135
2017,252321,portland_white,642,Romania,32528.1,2623647
2017,252321,portland_white,222,222,451.9,65265
2017,252321,portland_white,780,780,864.4,92285
2017,252321,portland_white,724,Spain,47040.0,2939046
2017,252321,portland_white,400,400,27.0,2884
2017,252321,portland_white,324,Guinea,81.194,10042
2017,252321,portland_white,760,Syria,24511.8,2206914
2017,252321,portland_white,604,Peru,13373.0,1537173
2017,252321,portland_white,860,860,365.0,99268
2017,252321,portland_white,231,231,79.8,7876
2017,252321,portland_white,887,887,852.0,88351
2017,252321,portland_white,170,Colombia,9598.5,809672
2017,252321,portland_white,31,31,1515.85,240603
2017,252321,portland_white,8,Albania,41294.9,3504794
2017,252321,portland_white,340,340,1808.8,177109
2017,252321,portland_white,380,380,110257.0,8299290
2017,252321,portland_white,364,364,47.0,4935
2017,252321,portland_white,276,276,7102.0,579461
